bar,date,time,csv_CMMA_S,computed_CMMA_S,csv_CMMA_M,computed_CMMA_M,csv_CMMA_L,computed_CMMA_L
1635,20241222,0300,-1.03385592,-3.277500385,-0.18391585,-0.2187855452,-17.28989792,-16.28969822
1636,20241222,0400,-5.19203377,-16.08211182,-4.70043707,-6.867479275,-20.90083122,-19.80344755
1637,20241222,0500,-4.17247343,-13.03316934,-4.16627312,-6.084161884,-20.23171425,-19.15320325
1638,20241222,0600,-0.79904115,-2.522528447,-1.23955536,-1.776039572,-17.34257889,-16.34900642
1639,20241222,0700,-3.02464986,-9.517183082,-3.75500751,-5.480116877,-19.29048157,-18.24416142
1640,20241222,0800,-1.11943841,-3.537995239,-2.13224697,-3.091964874,-17.53038597,-16.53838114
1641,20241222,0900,1.14460146,3.647658818,-0.09091464,-0.08061365859,-15.30503845,-14.38958745
1642,20241222,1000,1.64774203,5.235352562,0.3275789,0.5365603181,-14.62988472,-13.74307848
1643,20241222,1100,2.21269202,7.00982415,0.62511545,0.9740934817,-13.85205746,-12.99804686
1644,20241222,1200,1.65075147,5.243395571,-0.14630653,-0.1678236343,-14.06750298,-13.21113178
1645,20241222,1300,1.46857929,4.669292802,-0.45918262,-0.6349164353,-13.78662777,-12.94618155
1646,20241222,1400,-6.37680197,-19.49428827,-8.67101002,-12.65313223,-20.46380997,-19.42688645
1647,20241222,1500,-5.96341991,-18.30747711,-8.73377705,-12.74833012,-19.95768547,-18.94257756
1648,20241222,1600,-3.93539572,-12.29468375,-7.11108732,-10.40930846,-18.072752,-17.11676695
1649,20241222,1700,-3.93995166,-12.30460598,-7.61139202,-11.13319254,-18.11803246,-17.16730915
1650,20241222,1800,-1.97306621,-6.207682366,-5.81212425,-8.520014628,-16.13534546,-15.25519186
1651,20241222,1900,-7.088974,-21.45500404,-11.02419949,-16.00509255,-20.53448105,-19.53055315
1652,20241222,2000,-2.41369605,-7.578474083,-7.18435144,-10.50959744,-16.7899437,-15.90261682
1653,20241222,2100,-3.61034346,-11.29000506,-8.89074707,-12.96670586,-18.08206749,-17.16170462
1654,20241222,2200,-1.03067029,-3.236399027,-7.05031109,-10.31157226,-16.11337852,-15.26221328
1655,20241222,2300,-2.08008027,-6.561206519,-8.67912388,-12.65969385,-17.34348869,-16.45855702
1656,20241223,0000,-5.06461716,-15.70359548,-12.27027988,-17.7418633,-20.38339424,-19.41428988
1657,20241223,0100,-4.30680943,-13.43482398,-11.70096779,-16.941911,-19.71169853,-18.76679795
1658,20241223,0200,-2.53510714,-7.98739559,-10.11027527,-14.69346535,-18.15336418,-17.25868788
1659,20241223,0300,4.17476606,13.07013517,-3.66930342,-5.360697949,-11.91306877,-11.23580936
1660,20241223,0400,3.0605495,9.664874015,-4.45706511,-6.51637551,-12.46273994,-11.77094007
1661,20241223,0500,2.06430483,6.557407986,-5.39936018,-7.894410731,-13.24898624,-12.53157196
1662,20241223,0600,-2.08098364,-6.563223381,-8.93697166,-13.01563269,-16.47060204,-15.6457471
1663,20241223,0700,1.08085322,3.45499282,-5.9228487,-8.655793379,-13.52901554,-12.80787716
1664,20241223,0800,1.46621859,4.674395902,-5.1498003,-7.529311642,-12.77622318,-12.08637492
1665,20241223,0900,3.92332554,12.31099525,-2.41078639,-3.510736054,-10.11886978,-9.532093196
1666,20241223,1000,5.31895304,16.48441441,-0.31831571,-0.4290884225,-8.05206776,-7.550793475
1667,20241223,1100,2.17948818,6.924155588,-2.29811811,-3.352732723,-9.88954449,-9.323666045
1668,20241223,1200,3.24247861,10.22249635,-0.26907042,-0.3631491754,-7.80415964,-7.32752439
1669,20241223,1300,-4.10426331,-12.82274997,-6.64780521,-9.728224017,-13.7708149,-13.07794743
1670,20241223,1400,-6.09100056,-18.67472229,-8.79633045,-12.83117174,-15.70157433,-14.94859602
1671,20241223,1500,-10.73678017,-30.6529345,-13.74798775,-19.79002713,-20.19373322,-19.30366884
1672,20241223,1600,-6.19122267,-18.91824931,-9.98196793,-14.51798756,-16.60804558,-15.83434263
1673,20241223,1700,-8.68562603,-25.66394165,-12.51756096,-18.08304789,-18.88432693,-18.04270067
1674,20241223,1800,-10.54781723,-30.17207067,-14.84553909,-21.27806403,-20.98634338,-20.08819519
1675,20241223,1900,-7.93213797,-23.65635232,-13.12359905,-18.91508632,-19.33903694,-18.49434199
1676,20241223,2000,-5.8798852,-17.96482637,-12.05616283,-17.42851314,-18.37478447,-17.56187736
1677,20241223,2100,-0.70343268,-2.124254803,-8.08465958,-11.78468263,-14.69897556,-14.00852407
1678,20241223,2200,5.91158295,18.25082214,-2.08477569,-3.021134533,-8.92268944,-8.449132645
1679,20241223,2300,4.99875736,15.5603948,-3.30605507,-4.821336613,-10.08713722,-9.570601833
1680,20241224,0000,3.49064589,11.01226922,-4.65120506,-6.796290758,-11.37444782,-10.80962097
1681,20241224,0100,1.43816173,4.611131141,-6.41272402,-9.368169763,-13.10084724,-12.47279265
1682,20241224,0200,0.26827666,0.8999280569,-6.89477682,-10.06908326,-13.65688133,-13.00819722
1683,20241224,0300,2.10147595,6.697690196,-4.79874182,-7.014843507,-11.70981693,-11.13330666
1684,20241224,0400,1.93741548,6.18102343,-4.25547266,-6.220167462,-11.18375397,-10.62906726
1685,20241224,0500,2.06755161,6.576657729,-3.13560414,-4.576266265,-10.07734966,-9.56652936
1686,20241224,0600,-1.90204144,-6.002334392,-6.12376738,-8.953346449,-12.92224789,-12.30704085
1687,20241224,0700,-0.76489919,-2.416862232,-4.45357895,-6.512662058,-11.23827934,-10.68804252
1688,20241224,0800,0.34242979,1.099566719,-3.04322362,-4.441737569,-9.76305771,-9.272891404
1689,20241224,0900,-1.33935356,-4.243026229,-4.83025217,-7.066021407,-11.42638016,-10.87622035
1690,20241224,1000,-1.40941131,-4.466552232,-5.08052444,-7.432307201,-11.57518196,-11.02319382
1691,20241224,1100,0.86950958,2.765665077,-2.85946369,-4.173738969,-9.36326408,-8.901141254
1692,20241224,1200,0.29629144,0.9459562684,-3.06854701,-4.48380814,-9.50483227,-9.042885638
1693,20241224,1300,8.33005142,24.81273617,5.44363785,8.042094383,-0.97426522,-0.8649245362
1694,20241224,1400,13.52996922,36.43516143,11.61782742,16.8934849,5.49798679,5.331825102
1695,20241224,1500,15.63771534,40.00354496,15.04768372,21.61861,9.2687912,8.945565466
1696,20241224,1600,14.84303379,38.7911442,15.71290588,22.51766079,10.18320274,9.82084075
1697,20241224,1700,14.10719204,37.57770711,16.64201927,23.76144056,11.52663422,11.10898645
1698,20241224,1800,11.35027027,32.21800006,15.57639599,22.34988712,10.73202229,10.34508815
1699,20241224,1900,5.02383518,15.8595899,10.95194435,15.98744882,6.23460102,6.027698424
1700,20241224,2000,2.20321035,7.216049942,9.54157066,13.99189595,4.96477365,4.810155287
1701,20241224,2100,5.52979422,17.23991867,13.99565792,20.22096827,9.65174389,9.306913972
1702,20241224,2200,5.41005945,16.84109083,15.2138443,21.8802026,11.19451904,10.78956938
1703,20241224,2300,2.97058868,9.408999293,14.49192333,20.91039898,10.70866299,10.32301744
1704,20241225,0000,0.77953589,2.496795666,13.19091892,19.13566887,9.62851143,9.286212237
1705,20241225,0100,-1.53251028,-4.843769948,11.11988354,16.25573171,7.72152567,7.456333549
1706,20241225,0200,-0.74826926,-2.360072451,11.47762775,16.76188266,8.27812195,7.990895697
1707,20241225,0300,-1.03427279,-3.267045374,10.75532627,15.74947851,7.84458494,7.575291423
1708,20241225,0400,0.20101383,0.6535970635,11.30600262,16.52739786,8.68684101,8.38400525
1709,20241225,0500,0.55694509,1.782901364,11.20154572,16.38427866,8.8499012,8.541097176
1710,20241225,0600,-1.4724257,-4.659286767,9.34111404,13.75315723,7.10501003,6.867395797
1711,20241225,0700,-0.85376436,-2.706194015,10.00784969,14.70483109,7.93893957,7.667772814
1712,20241225,0800,-0.7809369,-2.475113803,9.73176575,14.31572027,7.86750364,7.599367472
1713,20241225,0900,0.0506287,0.1642783247,9.96594715,14.65097317,8.29240513,8.007619332
1714,20241225,1000,1.4177357,4.498749131,10.8086834,15.84596888,9.27062798,8.946604372
1715,20241225,1100,-0.9861654,-3.129630525,8.22044659,12.16272469,6.77161694,6.548507851
1716,20241225,1200,0.21303745,0.6789146358,9.17013073,13.52542976,7.71000767,7.446521314
1717,20241225,1300,1.43026423,4.538666565,10.20642948,15.0023321,8.75917149,8.452758032
1718,20241225,1400,2.31276226,7.315525701,11.04296684,16.18727093,9.7014246,9.357987218
1719,20241225,1500,1.28773272,4.09052959,10.0405798,14.77478658,8.78817844,8.48189852
1720,20241225,1600,0.77515769,2.467059418,9.32940292,13.76507537,8.32859039,8.041408989
1721,20241225,1700,1.16752791,3.709735123,9.58908176,14.13550564,8.87682819,8.568231193
1722,20241225,1800,1.75522089,5.566046139,9.90812397,14.58570668,9.60443401,9.267462012
1723,20241225,1900,2.58146286,8.156643843,10.58028316,15.53670988,10.62138653,10.24498229
1724,20241225,2000,2.76085329,8.716942387,10.61100674,15.57687632,11.06271935,10.66999942
1725,20241225,2100,-0.26939154,-0.8477248834,7.37529898,10.94421324,8.28464413,8.003177899
1726,20241225,2200,0.77968538,2.481737515,8.19285011,12.11503355,9.49574852,9.166442927
1727,20241225,2300,3.13822722,9.884486441,10.27001667,15.07325554,11.97559357,11.54970031
1728,20241226,0000,1.01909137,3.24205112,8.12614918,12.00882504,10.25340843,9.895668989
1729,20241226,0100,1.00230944,3.189113674,7.90657139,11.69223863,10.30190563,9.943003123
1730,20241226,0200,-0.53016359,-1.678391855,6.27214146,9.325270909,8.98229885,8.676794143
1731,20241226,0300,0.37313783,1.190555675,6.93482065,10.28309737,9.93744946,9.594494016
1732,20241226,0400,-2.76245379,-8.712241047,3.57646775,5.375489479,6.97758675,6.754487811
1733,20241226,0500,-2.24863696,-7.105901961,3.52142477,5.286691147,7.26330137,7.028848597
1734,20241226,0600,-3.05538177,-9.61707504,2.09422374,3.180271322,6.20278645,6.011406008
1735,20241226,0700,-4.33208466,-13.51575682,0.05949701,0.1720097325,4.52189827,4.399429477
1736,20241226,0800,-11.72616577,-32.83433058,-8.07012653,-11.74205547,-3.36647272,-3.161837211
1737,20241226,0900,-12.43873024,-34.27815618,-10.15304184,-14.7299182,-5.19881201,-4.919047379
1738,20241226,1000,-10.62572289,-30.34766704,-10.06459427,-14.60829513,-4.85646391,-4.590683043
1739,20241226,1100,-8.30759335,-24.64475897,-9.31003952,-13.53632335,-3.90259075,-3.676208766
1740,20241226,1200,-6.96645212,-21.03466229,-9.54028416,-13.87109728,-3.88797212,-3.662351899
1741,20241226,1300,-5.54723358,-17.00328941,-9.59024525,-13.94894918,-3.73414087,-3.514710868
1742,20241226,1400,-5.2228303,-16.07686858,-10.75621414,-15.6093342,-4.78170347,-4.519403394
1743,20241226,1500,-1.37249231,-4.261788357,-8.29587555,-12.10403651,-2.11276388,-1.960669553
1744,20241226,1600,1.72868097,5.538643264,-6.23042059,-9.114570001,0.02496984,0.08775663052
1745,20241226,1700,-0.60720122,-1.897738302,-9.11588955,-13.27963014,-2.97738743,-2.789920394
1746,20241226,1800,-0.1315932,-0.411260118,-9.25151825,-13.47096348,-3.26552463,-3.066258351
1747,20241226,1900,1.4939146,4.744649726,-7.47455311,-10.91303891,-1.6369729,-1.505441066
1748,20241226,2000,-1.03368008,-3.275348929,-9.42224503,-13.71128717,-3.82272553,-3.600814726
1749,20241226,2100,-0.09877951,-0.3077447668,-8.23714924,-12.00948973,-2.79074335,-2.61140272
1750,20241226,2200,-0.10943931,-0.3417450238,-8.06402302,-11.75780292,-2.71640086,-2.539979319
1751,20241226,2300,-0.30425861,-0.9610433411,-8.07310009,-11.7687822,-2.80210066,-2.622121461
1752,20241227,0000,-0.33162183,-1.048102976,-7.89137793,-11.50465335,-2.75273085,-2.574448346
1753,20241227,0100,0.05639358,0.1836704464,-7.12196827,-10.39102406,-2.16507149,-2.011090277
1754,20241227,0200,0.80446601,2.559430828,-6.21119833,-9.067520958,-1.43379831,-1.310205834
1755,20241227,0300,2.51587749,7.949400861,-4.5066967,-6.577207788,0.10557012,0.1649746504
1756,20241227,0400,1.73953044,5.516291334,-4.89660549,-7.147524384,-0.39270651,-0.3124251564
1757,20241227,0500,1.22835493,3.902713539,-5.02497864,-7.334657806,-0.67324257,-0.581032632
1758,20241227,0600,2.74153113,8.65580454,-3.31072879,-4.819643349,0.89675027,0.9235456462
1759,20241227,0700,-4.30428314,-13.43616126,-9.64717293,-14.01914077,-5.67856312,-5.379890774
1760,20241227,0800,-1.24110806,-3.927069218,-6.65689039,-9.711247302,-2.8902688,-2.706173064
1761,20241227,0900,3.38999295,10.6685849,-1.87464714,-2.702554131,1.73878765,1.729711936
1762,20241227,1000,2.22689724,7.059278574,-2.4900775,-3.609918951,1.0108012,1.0320021
1763,20241227,1100,3.37567043,10.62850212,-0.86115229,-1.208366317,2.52916551,2.486976612
1764,20241227,1200,1.7751261,5.643789661,-1.90483451,-2.74853752,1.38380206,1.389345116
1765,20241227,1300,0.29711035,0.9639847487,-2.96472931,-4.310702931,0.1834038,0.2390658944
1766,20241227,1400,-2.81630731,-8.864308165,-5.92257786,-8.64492656,-2.91301441,-2.728812712
1767,20241227,1500,-7.38222694,-22.27228308,-10.45771313,-15.17110906,-7.74614239,-7.365290915
1768,20241227,1600,-8.41969204,-25.00952196,-11.83791161,-17.11336863,-9.45195866,-9.003362773
1769,20241227,1700,-6.83945084,-20.74659288,-10.92212486,-15.82332221,-8.84958553,-8.423946109
1770,20241227,1800,-5.30400181,-16.3449305,-9.41214848,-13.67675696,-7.62868071,-7.250878956
1771,20241227,1900,-4.00123262,-12.44344931,-8.29424953,-12.07277362,-6.77938032,-6.435233975
1772,20241227,2000,-3.8318727,-11.933237,-8.66347504,-12.60354071,-7.47063589,-7.098660381
1773,20241227,2100,-3.23182106,-10.09859766,-8.58385086,-12.48966867,-7.70569944,-7.323863075
1774,20241227,2200,-2.56575251,-8.051540902,-8.58894253,-12.49851025,-8.06492329,-7.668382172
1775,20241227,2300,-2.19508958,-6.912958105,-8.79392147,-12.79498287,-8.62704372,-8.207649147
1776,20241228,0000,-0.83788753,-2.64929155,-8.04207611,-11.71412307,-8.19884109,-7.795672045
1777,20241228,0100,0.43181363,1.374200254,-7.03968906,-10.26680647,-7.57708836,-7.198174726
1778,20241228,0200,-0.53464711,-1.696729142,-7.59535885,-11.07624558,-8.55347633,-8.135624165
1779,20241228,0300,0.53362817,1.697042528,-6.07516956,-8.874444487,-7.43312073,-7.059493417
1780,20241228,0400,0.08258384,0.2637281118,-6.02670908,-8.808809542,-7.72627926,-7.340136345
1781,20241228,0500,0.55743498,1.772340579,-5.21665907,-7.631172117,-7.24608803,-6.878523206
1782,20241228,0600,-0.1008487,-0.3196709231,-5.54954433,-8.123295343,-7.92444801,-7.529238256
1783,20241228,0700,-0.42668602,-1.355090281,-5.59342813,-8.190862204,-8.29052067,-7.880487151
1784,20241228,0800,0.11589091,0.3691927101,-4.78501225,-7.013339557,-7.81369114,-7.421854634
1785,20241228,0900,0.55158693,1.753334921,-4.01783514,-5.892758232,-7.34567976,-6.971947537
1786,20241228,1000,0.56051177,1.781530705,-3.6094768,-5.29610271,-7.17536259,-6.8077894
1787,20241228,1100,1.07653773,3.418390209,-2.90380573,-4.258116847,-6.54405355,-6.201031742
1788,20241228,1200,0.27966419,0.8898336418,-3.55149531,-5.210193831,-7.20653534,-6.836376792
1789,20241228,1300,0.4639281,1.474935691,-3.17483354,-4.656048404,-6.8591404,-6.502320796
1790,20241228,1400,0.05686165,0.1815006252,-3.45850062,-5.07282977,-7.22554111,-6.85380587
1791,20241228,1500,-0.59787512,-1.898707983,-3.98926234,-5.851913916,-7.86023045,-7.46310655
1792,20241228,1600,1.44463706,4.58309882,-1.92388022,-2.812988884,-5.98231268,-5.661734023
1793,20241228,1700,1.93331695,6.124070249,-1.19737625,-1.741475248,-5.35027552,-5.055973597
1794,20241228,1800,0.79266447,2.519837867,-1.95367944,-2.857150398,-6.25727654,-5.927307807
1795,20241228,1900,1.50649679,4.779667198,-0.92935973,-1.347342965,-5.47881508,-5.182297048
1796,20241228,2000,1.56075823,4.95155565,-0.60421532,-0.8677030226,-5.3106432,-5.022540347
1797,20241228,2100,1.75582051,5.567156541,-0.13741112,-0.1789218382,-4.98412609,-4.710859167
1798,20241228,2200,2.27169132,7.188675954,0.65718043,0.9932843276,-4.32304907,-4.077695613
1799,20241228,2300,1.82019353,5.771938863,0.56143963,0.8519177097,-4.45635796,-4.205466457
1800,20241229,0000,0.83526403,2.658586949,-0.08758643,-0.1062479931,-5.17840719,-4.897929648
1801,20241229,0100,-0.77000296,-2.441193055,-1.37118983,-2.00067322,-6.54318047,-6.207387715
1802,20241229,0200,0.41509455,1.321179161,0.08879749,0.1536819788,-5.22840738,-4.946366953
1803,20241229,0300,0.36946595,1.175975276,0.23179013,0.3645009896,-5.20696449,-4.926395935
1804,20241229,0400,0.08612139,0.2755630872,0.08739809,0.1509627908,-5.46493959,-5.174163101
1805,20241229,0500,-0.08435416,-0.2668663934,0.14198782,0.2310331393,-5.57299948,-5.277704591
1806,20241229,0600,0.17000541,0.5414060147,0.56588286,0.8555867898,-5.36052608,-5.073466241
1807,20241229,0700,0.55503798,1.764660732,1.10693181,1.652957698,-5.00884724,-4.73670595
1808,20241229,0800,-0.20383176,-0.6465259069,0.49083343,0.7428526129,-5.77112246,-5.468315175
1809,20241229,0900,0.21652244,0.6891078171,0.95866352,1.431438211,-5.50391722,-5.212080138
1810,20241229,1000,0.16065279,0.5114440454,0.8439998,1.262348654,-5.67431498,-5.376079136
1811,20241229,1100,-0.50548279,-1.605295932,0.24517053,0.37826769,-6.402215,-6.074947067
1812,20241229,1200,-1.20616555,-3.827855474,-0.19367599,-0.2718189638,-7.07682562,-6.722295761
1813,20241229,1300,-0.98885667,-3.139178506,0.07280967,0.1194222635,-7.02385187,-6.671705184
1814,20241229,1400,-2.36071181,-7.462167065,-1.22468066,-1.798599766,-8.42220688,-8.013989736
1815,20241229,1500,-2.67233467,-8.433025313,-1.57860017,-2.323066224,-8.86549282,-8.439272908
1816,20241229,1600,-5.36722279,-16.59517016,-4.39417648,-6.466101696,-11.60461807,-11.07270125
1817,20241229,1700,-4.5291996,-14.10525218,-4.0029459,-5.892441701,-11.22759628,-10.70973722
1818,20241229,1800,-5.32709169,-16.46633982,-5.3869977,-7.918117959,-12.43395805,-11.87075322
1819,20241229,1900,-4.79709005,-14.89514884,-5.5237236,-8.117071607,-12.41557312,-11.85294043
1820,20241229,2000,-2.81490135,-8.853044461,-4.25349426,-6.257992246,-11.11119175,-10.59683076
1821,20241229,2100,-4.66434193,-14.49982951,-6.6591444,-9.768595825,-13.34065437,-12.74220984
1822,20241229,2200,-4.91518688,-15.24581675,-7.58680868,-11.11080717,-14.16252804,-13.53375861
1823,20241229,2300,-1.05520654,-3.325593722,-4.47741365,-6.582578025,-11.08363342,-10.56911128
1824,20241230,0000,-1.24086201,-3.921943792,-5.19969177,-7.63875496,-11.7166357,-11.17784989
1825,20241230,0100,1.09543002,3.487923456,-3.32056284,-4.88311317,-9.80687237,-9.341218582
1826,20241230,0200,1.17161107,3.724270257,-3.50802016,-5.158269092,-9.88756275,-9.418517802
1827,20241230,0300,0.2512871,0.8041653212,-4.43727493,-6.521397878,-10.75744247,-10.25405953
1828,20241230,0400,-1.90435469,-6.026608421,-6.63298416,-9.724558634,-12.82771111,-12.24575783
1829,20241230,0500,-0.16838109,-0.5290346784,-5.05933046,-7.429812923,-11.29289722,-10.76756272
1830,20241230,0600,1.51498806,4.810556347,-3.32460642,-4.885222309,-9.55138683,-9.093069918
1831,20241230,0700,0.61390144,1.956848003,-4.17669249,-6.135944829,-10.33087349,-9.84189994
1832,20241230,0800,1.04813004,3.333506978,-3.47710299,-5.108314778,-9.59187603,-9.131554296
1833,20241230,0900,0.88996845,2.829648956,-3.20573354,-4.709019029,-9.23165607,-8.785690536
1834,20241230,1000,0.28411943,0.9064226839,-3.69399261,-5.426210062,-9.60280228,-9.142709628
1835,20241230,1100,0.86818427,2.760612594,-2.9457767,-4.325794608,-8.77343845,-8.346544512
1836,20241230,1200,-0.04142572,-0.1283309821,-3.81904268,-5.608962526,-9.56178761,-9.104059239
1837,20241230,1300,-5.72611952,-17.64083911,-9.42173576,-13.73688901,-14.86368942,-14.20869395
1838,20241230,1400,-9.4282217,-27.57536251,-13.35428047,-19.25790791,-18.55858421,-17.77932161
1839,20241230,1500,-7.37081623,-22.22825451,-11.7893343,-17.07862405,-17.06407356,-16.33306561
1840,20241230,1600,-6.67107296,-20.28527603,-11.61063194,-16.82450858,-16.89862823,-16.17273682
